Fecha de cotización;Apertura;Cierre;Máximo;Mínimo;Promedio;Cantidad negociada;Monto negociado (S/);Fecha anterior;Cierre anterior corregido
27/05/2020;4.42;4.4;4.42;4.4;4.42314616349333;17542;77590.83;26/05/2020;4.65
26/05/2020;4.65;4.65;4.65;4.65;4.65;1050;4882.5;25/05/2020;4.65
25/05/2020;4.67;4.65;4.69;4.65;4.664501828153565;8752;40823.72;22/05/2020;4.67
22/05/2020;4.67;4.67;4.67;4.67;4.67;1988;9283.96;21/05/2020;4.67
21/05/2020;4.67;4.67;4.67;4.67;4.67;2997;13995.99;20/05/2020;4.67
20/05/2020;4.67;4.67;4.67;4.67;4.67;5260;24564.2;19/05/2020;4.67
19/05/2020;4.69;4.67;4.69;4.66;4.673806794924274;12215;57090.55;15/05/2020;4.7
18/05/2020;;;;;4.69;753;3531.57;15/05/2020;4.7
15/05/2020;4.7;4.7;4.7;4.7;4.69913062862238;8972;42160.6;14/05/2020;4.7
14/05/2020;4.65;4.7;4.7;4.65;4.686275518956939;11658;54632.6;13/05/2020;4.7
13/05/2020;4.7;4.7;4.7;4.7;4.7;24300;114210;12/05/2020;4.7
12/05/2020;4.7;4.7;4.7;4.7;4.7;18390;86433;11/05/2020;4.7
11/05/2020;4.69;4.7;4.7;4.69;4.698680390604381;37890;178033;06/05/2020;4.69
08/05/2020;;;;;4.7;1118;5254.6;06/05/2020;4.69
07/05/2020;;;;;4.686998491704374;1989;9322.44;06/05/2020;4.69
06/05/2020;4.69;4.69;4.69;4.69;4.69;7310;34283.9;29/04/2020;4.69
05/05/2020;;;;;4.6899999999999995;722;3386.18;29/04/2020;4.69
04/05/2020;;;;;;;;29/04/2020;4.69
30/04/2020;;;;;;;;29/04/2020;4.69
29/04/2020;4.69;4.69;4.69;4.69;4.69;4675;21925.75;28/04/2020;4.69
28/04/2020;4.69;4.69;4.69;4.69;4.69;1675;7855.75;24/04/2020;4.7
27/04/2020;;;;;;;;24/04/2020;4.7
24/04/2020;4.7;4.7;4.7;4.7;4.7;22200;104340;23/04/2020;4.7
23/04/2020;4.75;4.7;4.75;4.7;4.7300399201596806;25050;118487.5;21/04/2020;4.67
22/04/2020;;;;;;;;21/04/2020;4.8
21/04/2020;4.8;4.8;4.8;4.8;4.8;5800;27840;20/04/2020;4.76
20/04/2020;4.76;4.76;4.76;4.76;4.76;4000;19040;15/04/2020;4.75
17/04/2020;;;;;;;;15/04/2020;4.75
16/04/2020;;;;;;;;15/04/2020;4.75
15/04/2020;4.75;4.75;4.75;4.75;4.75;38827;184428.25;14/04/2020;4.75
14/04/2020;4.75;4.75;4.75;4.75;4.75;4930;23417.5;08/04/2020;4.75
13/04/2020;;;;;;;;08/04/2020;4.75
08/04/2020;4.75;4.75;4.75;4.75;4.75;22745;108038.75;07/04/2020;4.75
07/04/2020;4.77;4.75;4.8;4.75;4.756353698462904;18021;85714.25;06/04/2020;4.8
06/04/2020;4.8;4.8;4.8;4.8;4.8;4705;22584;03/04/2020;4.8
03/04/2020;4.8;4.8;4.8;4.79;4.799843374008629;70231;337097.8;02/04/2020;4.8
02/04/2020;4.8;4.8;4.8;4.8;4.8;40533;194558.4;01/04/2020;4.8
01/04/2020;4.8;4.8;4.8;4.8;4.8;10292;49401.6;31/03/2020;4.8
31/03/2020;4.8;4.8;4.8;4.8;4.8;5987;28737.6;30/03/2020;4.8
30/03/2020;4.9;4.8;4.9;4.8;4.8479998615821165;14449;70048.75;27/03/2020;4.9
27/03/2020;4.9;4.9;4.95;4.9;4.909713767646678;7721;37907.9;25/03/2020;4.95
26/03/2020;;;;;;;;25/03/2020;4.95
25/03/2020;4.95;4.95;4.95;4.95;4.95;5412;26789.4;24/03/2020;4.95
24/03/2020;4.95;4.95;4.95;4.9;4.915157830914397;26389;129706.1;20/03/2020;5
23/03/2020;;;;;;;;20/03/2020;5
20/03/2020;5;5;5.05;5;5.00232991612302;107300;536750;18/03/2020;5.1
19/03/2020;;;;;;;;18/03/2020;5.1
18/03/2020;5.15;5.1;5.15;5;5.055793006473523;37692;190562.95;16/03/2020;5.15
17/03/2020;;;;;;;;16/03/2020;5.15
16/03/2020;5.15;5.15;5.15;5.1;5.14393889798145;18330;94288.4;13/03/2020;5.15
13/03/2020;5.15;5.15;5.15;5.1;5.138518651773595;61147;314205;12/03/2020;5.15
12/03/2020;5.15;5.15;5.15;5;5.129182583220841;69634;357165.5;11/03/2020;5.15
11/03/2020;5.15;5.15;5.15;5.15;5.15;17130;88219.5;10/03/2020;5.15
10/03/2020;5.15;5.15;5.15;5.15;5.15;89700;461955;09/03/2020;5.15
09/03/2020;5.15;5.15;5.16;5.1;5.137244774237354;61857;317774.55;06/03/2020;5.24
06/03/2020;5.2;5.24;5.3;5.2;5.254926932659056;26893;141320.75;05/03/2020;5.2
05/03/2020;5.2;5.2;5.2;5.2;5.200794176042356;6044;31433.6;04/03/2020;5.4
04/03/2020;5.4;5.4;5.4;5.39;5.396712793733681;7660;41338.82;03/03/2020;5.2
03/03/2020;5.16;5.2;5.2;5.16;5.18426080363912;6595;34190.2;02/03/2020;5.16
02/03/2020;5.16;5.16;5.16;5.16;5.16046493455753;5119;26416.42;28/02/2020;5.2
28/02/2020;5.2;5.2;5.2;5.2;5.199999999999999;70518;366693.6;27/02/2020;5.2
27/02/2020;5.05;5.2;5.2;5.05;5.193295530353569;37475;194618.75;26/02/2020;5.05
26/02/2020;5.04;5.05;5.05;5.04;5.04375;24000;121050;25/02/2020;5.04
25/02/2020;5.1;5.04;5.1;5.04;5.069108910891089;7575;38398.5;24/02/2020;5.15
24/02/2020;5.25;5.15;5.25;5.15;5.155564340356426;23399;120635.05;21/02/2020;5.25
21/02/2020;5.25;5.25;5.25;5.18;5.21137625516834;42325;220571.5;20/02/2020;5.25
20/02/2020;5.25;5.25;5.25;5.25;5.25;2885;15146.25;19/02/2020;5.25
19/02/2020;5.25;5.25;5.25;5.25;5.25;10690;56122.5;18/02/2020;5.25
18/02/2020;5.25;5.25;5.25;5.25;5.25;33950;178237.5;17/02/2020;5.3
17/02/2020;5.3;5.3;5.3;5.3;5.3;2000;10600;14/02/2020;5.3
14/02/2020;5.35;5.3;5.35;5.3;5.333870967741936;4650;24802.5;13/02/2020;5.35
13/02/2020;5.35;5.35;5.35;5.35;5.35;7290;39001.5;12/02/2020;5.35
12/02/2020;5.35;5.35;5.35;5.35;5.35;4531;24240.85;11/02/2020;5.35
11/02/2020;5.35;5.35;5.35;5.35;5.35;6125;32768.75;10/02/2020;5.4
10/02/2020;5.4;5.4;5.4;5.4;5.4;35439;191370.6;07/02/2020;5.4
07/02/2020;5.39;5.4;5.4;5.39;5.39463536115884;45977;248029.15;06/02/2020;5.4
06/02/2020;5.4;5.4;5.4;5.4;5.401095238095238;6300;34026.9;05/02/2020;5.5
05/02/2020;5.5;5.5;5.5;5.5;5.5;8200;45100;03/02/2020;5.33
04/02/2020;;;;;;;;03/02/2020;5.33
03/02/2020;5.29;5.33;5.33;5.29;5.312485471237261;71238;378450.84;31/01/2020;5.29
31/01/2020;5.29;5.29;5.29;5.29;5.29;8081;42748.49;30/01/2020;5.29
30/01/2020;5.3;5.29;5.3;5.29;5.291736334405145;4976;26331.68;29/01/2020;5.3
29/01/2020;5.3;5.3;5.3;5.3;5.3;11500;60950;28/01/2020;5.39
28/01/2020;5.39;5.39;5.39;5.39;5.39;4600;24794;27/01/2020;5.4
27/01/2020;5.41;5.4;5.41;5.4;5.400623373156243;14983;80917.54;24/01/2020;5.41
24/01/2020;5.45;5.41;5.45;5.41;5.439038785834739;5930;32253.5;23/01/2020;5.5
23/01/2020;5.55;5.5;5.55;5.5;5.50997268381516;21965;121026.55;22/01/2020;5.55
22/01/2020;5.55;5.55;5.6;5.55;5.551840088324239;62497;346973.35;21/01/2020;5.5
21/01/2020;5.45;5.5;5.5;5.45;5.490404029202477;54105;297058.31;20/01/2020;5.4
20/01/2020;5.4;5.4;5.4;5.4;5.4;6750;36450;17/01/2020;5.41
17/01/2020;5.4;5.41;5.43;5.4;5.402776455656037;12606;68107.4;16/01/2020;5.4
16/01/2020;5.38;5.4;5.4;5.36;5.39103153474071;26669;143773.42;15/01/2020;5.35
15/01/2020;5.3;5.35;5.35;5.3;5.326763072409096;19086;101666.6;14/01/2020;5.31
14/01/2020;5.39;5.31;5.39;5.31;5.351205330102968;6604;35339.36;13/01/2020;5.4
13/01/2020;5.35;5.4;5.4;5.35;5.381858182823443;21704;116807.85;10/01/2020;5.35
10/01/2020;5.35;5.35;5.35;5.35;5.35;3670;19634.5;09/01/2020;5.3
09/01/2020;5.35;5.3;5.4;5.3;5.350137741046832;7260;38842;07/01/2020;5.41
08/01/2020;;;;;5.41;560;3029.6;07/01/2020;5.41
07/01/2020;5.4;5.41;5.45;5.4;5.4252751811494;18079;98083.55;06/01/2020;5.43
06/01/2020;5.43;5.43;5.45;5.43;5.433693181818182;7040;38253.2;03/01/2020;5.4
03/01/2020;5.4;5.4;5.43;5.4;5.407143526929613;34126;184524.18;02/01/2020;5.4
02/01/2020;5.45;5.4;5.45;5.4;5.403283582089553;16750;90505;30/12/2019;5.4
